weather_severity,origin_congestion,dest_congestion,carrier_ontime_rate,cargo_priority_weight,days_until_eta,route_distance_km,disruption_occurred
7.8902,9.374,3.9309,0.8597,2,29.2447,14141.3103,0
6.9117,6.1649,2.952,0.856,1,7.1522,2366.0159,0
2.7553,8.3383,4.7862,0.6189,2,13.6022,8402.8315,1
1.6817,5.4975,1.7523,0.6096,5,29.7339,8131.3609,1
6.6286,4.3697,7.5019,0.7054,4,22.8338,7357.3578,0
9.1647,4.024,6.4003,0.6183,3,11.4844,2379.8681,1
6.0073,7.0136,8.8266,0.9452,2,1.1665,10170.0283,1
5.9224,8.8279,2.596,0.9585,2,11.3476,2583.934,1
5.7444,5.4807,4.3711,0.9433,3,24.2821,9180.0886,0
5.3598,2.4098,5.7362,0.6863,4,8.7164,4516.2174,0
1.3045,7.16,9.0718,0.658,1,27.7757,2282.1048,1
4.1808,7.1586,5.737,0.5716,5,14.9253,6345.2587,1
9.42,4.1556,1.2301,0.8482,5,4.2223,673.6763,1
1.9799,6.0581,6.7758,0.9414,4,15.108,7631.4256,0
3.2827,4.9172,6.2944,0.7465,5,28.6886,5965.453,0
8.0723,3.6611,7.8651,0.6566,2,7.7851,12349.9591,1
7.6938,4.6758,3.0598,0.9692,5,26.9308,2644.5068,1
9.3822,4.8736,9.0328,0.7709,5,27.8212,5501.4578,1
5.3643,2.8606,8.9746,0.7694,3,29.6214,1229.0418,1
2.0377,3.6081,3.8754,0.8287,3,14.7239,11397.458,1
5.3038,9.1823,6.0731,0.6221,1,8.8208,14267.3922,1
3.1262,9.7322,4.3988,0.8017,3,17.8374,9294.2248,0
7.7624,5.3622,7.4863,0.7211,3,6.9446,6897.6949,1
4.1507,5.0536,3.6949,0.8789,3,27.1916,13145.3317,0
3.2027,8.1981,6.5087,0.6614,3,8.6544,11993.3659,1
4.5127,9.2694,3.1884,0.7984,2,10.8295,4139.1283,1
3.499,4.9473,2.4203,0.6123,5,8.9508,7098.9812,1
9.1222,1.6544,8.7148,0.8232,5,22.9227,12572.7927,1
4.3598,6.3336,7.0193,0.9233,2,4.6782,3217.287,0
6.7533,1.2562,1.5376,0.8092,3,9.3129,11221.8621,0
4.4181,5.9548,3.5594,0.6919,5,2.9476,3749.6987,0
2.6641,4.6787,8.7376,0.8753,4,3.9913,2453.6007,1
3.2227,8.9501,1.4979,0.9808,4,10.7508,3431.586,1
2.7527,7.4231,6.5128,0.7578,5,20.4458,791.9787,0
8.295,5.5339,7.5721,0.6028,4,27.5706,8117.5355,1
7.8752,3.9269,5.2362,0.8367,5,5.2427,10672.6183,1
2.7131,8.6675,4.8243,0.5709,4,14.214,8925.1431,1
7.5226,8.8088,8.6099,0.7312,5,15.486,8756.0502,1
8.2937,9.3694,9.7847,0.898,1,20.8974,4738.8777,1
6.9558,4.9932,2.2645,0.7259,5,26.9467,11075.3392,0
7.6638,7.1764,1.155,0.7442,2,21.6094,10501.173,1
4.2012,5.0378,2.425,0.6774,2,1.4553,9506.7044,0
7.6405,4.8282,2.0896,0.7519,3,6.8956,8491.6112,1
7.5258,8.0959,2.4813,0.9027,3,17.0549,10891.8281,1
8.6169,5.9776,7.0354,0.9822,5,9.8206,7675.2404,1
7.8833,7.2161,8.2577,0.7104,4,10.8232,9586.5106,1
5.6942,8.8338,9.51,0.5646,4,22.482,14619.3103,1
8.1775,8.6685,4.6787,0.7328,2,2.8799,2363.13,1
4.4931,3.181,5.0491,0.5624,2,15.0216,14192.9316,1
3.0196,6.1225,8.328,0.8892,1,9.3748,14425.7826,1
3.7916,3.0043,1.9308,0.6562,4,20.9662,8712.1986,0
5.7626,5.7763,1.3001,0.7961,5,6.9215,12975.116,0
7.8666,9.3598,4.8105,0.6212,5,12.4453,5371.5961,1
9.4088,5.2732,4.3425,0.961,5,11.3161,11877.5994,1
7.7806,3.9443,1.9044,0.5513,4,14.9603,10054.6269,1
1.1074,1.3519,3.9539,0.913,5,19.8786,11192.1319,0
1.2321,5.8652,3.8814,0.6931,4,5.3862,5467.8776,0
7.8046,8.0577,6.6636,0.5704,1,5.4346,14147.3942,0
3.5763,4.3286,8.1029,0.8735,3,17.8158,2195.6698,1
5.707,2.0699,7.8987,0.9117,1,10.955,5817.4987,0
4.9305,3.0786,3.5608,0.86,4,20.2434,5666.2616,1
8.8451,3.807,5.968,0.5649,5,18.0277,2386.7846,1
4.6552,9.0265,6.6067,0.5663,4,9.9949,11949.6778,1
3.9883,6.8421,7.6519,0.925,5,28.4176,13844.5577,0
6.8987,2.9005,2.9578,0.6789,2,26.254,4913.8198,0
5.5899,7.6942,5.3606,0.7806,2,7.8357,1437.0112,0
3.6711,6.7854,2.6558,0.6697,5,19.2895,10797.8064,0
3.2301,6.4672,7.9337,0.871,3,11.352,9079.6171,0
5.939,3.459,9.7561,0.947,5,26.1656,8384.1262,1
5.4623,2.4915,3.8456,0.6827,5,11.9179,11211.7358,1
6.2159,9.507,2.8968,0.769,1,28.6198,7765.7347,1
4.582,4.6566,5.7997,0.7968,2,26.9062,3832.4299,0
3.6465,6.4246,7.1143,0.7918,3,2.5848,6024.8217,0
9.3473,4.4655,2.3812,0.7432,1,5.4888,5563.1239,1
2.1451,4.6219,5.5052,0.7237,2,23.8123,14189.3616,0
9.3509,8.126,6.7499,0.9644,4,9.1228,1038.3094,0
6.0766,5.5505,8.0528,0.6027,2,19.9088,1798.4963,1
5.4643,9.3955,1.3314,0.6722,4,28.1969,12491.1908,1
9.1741,3.2723,1.7881,0.7337,1,25.5968,4306.1384,1
2.6682,3.3511,9.7169,0.8502,5,22.4558,2579.7982,1
4.7268,6.3646,7.5556,0.7124,1,20.1359,12669.5553,0
2.0305,2.9728,7.5726,0.7537,1,8.3744,7836.7311,0
2.2153,6.4265,8.2953,0.9055,4,8.1494,6186.5657,1
2.483,9.0906,8.3508,0.8449,1,21.446,7544.7184,1
2.0896,4.929,8.6037,0.9432,1,24.106,6812.2929,1
4.1707,3.5417,3.93,0.7003,1,17.1526,2578.9864,0
7.4789,8.4801,2.8704,0.6626,1,26.0296,5721.2364,0
1.08,7.0031,3.4585,0.6083,3,23.4092,13060.935,1
4.3101,9.1235,5.5299,0.5772,3,19.7697,8121.0789,1
1.1192,2.4072,1.6464,0.7222,2,9.8987,10537.8624,0
6.5647,5.3984,9.4267,0.8727,2,5.3919,7313.0027,1
3.1946,8.9056,2.1284,0.7467,4,13.73,6799.0512,1
9.2037,8.1414,8.7393,0.8055,3,23.1072,8292.7114,1
7.3574,7.7731,6.2521,0.6165,5,9.3963,9302.9068,1
1.6563,4.7537,4.1192,0.9393,2,29.6575,12524.1741,0
4.6296,5.5417,7.3839,0.8156,1,27.3849,5289.8446,0
4.8042,4.9523,5.5126,0.8858,1,6.5503,6254.071,0
7.4012,2.8575,1.9657,0.7481,1,10.9048,4884.9023,1
5.9912,5.8061,2.7047,0.5948,3,24.0692,10138.8297,1
1.8625,1.1415,4.5821,0.673,1,5.5681,6638.9328,0
8.8184,8.8417,2.9987,0.7825,5,19.6891,5797.7851,1
1.9931,3.4843,8.9677,0.9434,5,15.0367,13681.7843,1
3.2146,8.2821,8.7423,0.8051,1,1.6232,5974.9101,1
5.501,8.6143,3.1211,0.7172,1,9.4014,1049.1651,1
9.2156,6.8772,8.2877,0.6868,4,17.0136,9274.3079,1
9.3127,4.032,6.745,0.7921,2,26.1959,13459.4772,1
1.8937,8.1287,3.2024,0.569,4,4.6358,1375.0097,1
1.6965,8.798,8.5992,0.9416,4,27.7737,756.0921,1
6.5362,5.7111,1.3345,0.9895,4,19.6345,3167.0645,0
5.7788,4.7656,4.3675,0.9815,2,13.1437,1847.6725,0
9.3699,7.0626,2.4756,0.678,4,28.6607,7330.1426,1
5.7291,9.763,1.7448,0.6735,2,17.7784,3327.6581,0
9.0429,2.3955,9.2207,0.7002,4,6.1354,12043.3252,1
6.6924,9.8645,9.4217,0.7667,5,24.9344,13445.7824,1
5.7109,5.8083,5.7668,0.6256,2,5.8789,3811.9756,1
3.9716,2.567,6.3645,0.9135,2,4.9203,7075.9514,0
9.6766,3.9518,1.3346,0.6806,2,16.9694,14285.5135,1
5.4037,8.95,3.6248,0.832,5,16.5731,11917.4691,1
3.4144,5.9147,1.5169,0.9082,5,6.0373,14743.8398,0
2.9502,4.6998,6.3879,0.7802,4,25.4259,5712.3993,0
4.2895,1.1536,8.4842,0.6979,2,16.6502,5732.6181,0
7.6752,7.7291,9.7238,0.8215,1,22.2206,2175.7585,1
1.8549,8.9093,8.1424,0.887,5,21.4918,534.2886,1
3.1283,8.2557,4.3728,0.7351,4,8.6746,2175.2112,0
4.6513,1.8157,6.5628,0.638,2,10.4794,603.4512,1
2.4974,2.5673,9.7458,0.574,5,7.005,14850.539,1
2.1741,4.477,8.5409,0.6498,1,11.9951,4746.1072,1
9.5809,2.7127,1.0702,0.7592,4,4.5112,12012.2783,1
5.186,7.6462,1.4158,0.8855,5,20.3105,8803.531,1
1.6624,9.0639,1.1045,0.9203,3,12.979,6894.1532,1
6.7392,2.4157,4.7548,0.6494,5,11.7033,7341.7176,1
4.2536,3.3736,3.1583,0.9659,2,21.4313,12191.1462,0
8.0504,4.3874,9.9482,0.5739,4,10.4695,6639.755,1
6.2301,9.7018,4.297,0.7461,4,9.3389,10132.2429,1
4.3049,1.7691,4.0342,0.6165,4,26.0486,9548.6503,1
8.5234,7.2469,7.0992,0.7031,4,29.5658,5080.6726,1
9.2142,6.62,9.191,0.9568,5,24.4092,2172.5181,1
5.9845,3.2435,5.2962,0.5966,1,3.7149,4241.8447,1
2.0441,3.6349,8.2537,0.6872,3,26.7183,14509.2188,1
1.6693,7.0552,2.835,0.5827,4,26.9754,13329.304,1
6.1603,9.2985,7.1415,0.727,3,9.9977,14187.0028,1
5.8847,5.2803,8.3295,0.6345,1,26.8906,9918.1719,1
9.3983,4.6299,9.1572,0.7531,4,4.0237,9928.6435,0
1.9318,2.1315,2.919,0.6475,1,20.2753,8074.0368,1
1.7906,2.461,9.4377,0.9745,4,18.0268,5686.013,1
3.3358,1.2759,6.1276,0.8429,3,9.4323,2383.2632,0
1.5153,9.0491,4.9392,0.9108,2,25.7022,1589.2499,1
3.5214,3.4411,7.1965,0.6833,1,25.2503,4175.444,0
3.8539,3.6248,4.5618,0.7421,3,27.3776,8158.4549,0
9.571,1.562,4.8289,0.9868,3,4.6626,1562.661,0
9.2851,3.3554,1.4933,0.7781,5,24.4595,1918.0481,1
6.5204,3.1426,9.2741,0.7359,3,5.259,12759.7676,1
4.8222,3.9228,7.8512,0.6528,4,22.8098,4419.8799,0
1.0859,1.3036,3.9122,0.9115,1,3.7877,13283.9418,0
9.9947,6.8794,9.3821,0.8324,3,19.5823,11271.0358,1
6.6946,7.8122,1.1069,0.7684,5,25.5871,1159.9385,0
4.8541,8.5205,7.7447,0.7493,4,2.5519,8582.708,1
3.0468,1.1232,1.9583,0.8464,3,19.523,7582.579,0
3.164,3.4072,3.0061,0.9837,5,14.5951,6764.2768,0
1.3099,6.9837,5.5177,0.7085,3,25.2638,1609.2962,0
7.3215,8.1732,3.8779,0.6618,1,24.0597,3606.8672,0
9.2074,2.0402,3.9473,0.725,5,21.1994,4395.6517,0
6.5814,2.5224,1.1912,0.8687,3,1.9428,5576.4593,1
2.3785,1.6068,3.4021,0.8712,4,12.5484,1219.5956,0
7.6691,6.4571,6.716,0.6256,1,13.3546,9713.9905,0
4.117,3.4247,8.3125,0.8673,4,6.1476,7575.5322,1
9.0321,1.2334,9.7937,0.9886,1,12.4188,12086.3614,0
2.1046,9.6402,8.3951,0.7526,5,10.6349,2523.3929,1
8.0066,8.9268,2.887,0.9705,2,10.5504,7547.663,1
1.0208,7.2112,8.4991,0.7784,3,28.3434,13432.8371,1
2.5738,5.1444,2.0451,0.9746,1,6.4949,11971.782,0
7.3755,2.6977,2.814,0.8362,2,21.2866,13012.3084,1
8.0592,7.0861,3.7857,0.6165,5,8.3263,1002.9489,1
9.0674,3.3481,4.3265,0.7736,1,18.9108,9438.4294,1
1.4537,8.7349,3.9636,0.7993,3,7.5605,13113.5959,1
9.1628,8.7716,6.1721,0.7079,5,15.2592,9313.0306,1
6.4619,4.5584,7.0427,0.6301,2,14.3496,5549.4194,1
5.6851,6.6415,4.8005,0.8496,1,4.7021,2654.5275,0
1.933,6.9373,6.7298,0.6553,2,2.471,926.0253,0
4.3566,7.8845,1.3992,0.9321,4,29.256,4544.3315,0
7.9858,3.5951,7.5853,0.5956,2,5.0436,11074.6294,1
8.7049,9.1571,6.0194,0.8956,5,22.8257,13354.0249,1
5.2706,9.4702,7.812,0.8666,3,7.0088,12549.0119,1
5.3203,9.8558,9.7745,0.7972,4,28.8049,3473.9768,1
2.115,9.5488,2.0045,0.9089,5,6.3883,5948.8695,0
1.0587,9.9596,6.3645,0.7464,3,4.0946,3862.3343,1
8.5821,3.7144,7.4293,0.7896,2,16.6691,3361.4638,1
9.8615,4.939,7.6639,0.6518,1,3.7758,11998.0759,1
7.0403,6.1738,4.5612,0.6847,3,10.0816,952.0161,1
8.941,1.1373,3.8879,0.6524,3,10.3354,14178.2262,1
8.6865,9.255,5.9659,0.5945,1,23.5926,897.7867,1
2.6128,6.8672,3.0911,0.9867,1,24.3732,2476.0809,0
3.523,5.3312,9.7776,0.8861,3,15.9479,11176.6561,1
1.6314,4.3399,7.9313,0.5941,2,7.2746,983.1512,1
4.4319,4.7448,9.0253,0.5768,4,7.1818,13628.6108,0
6.1576,9.8822,7.4677,0.8567,1,29.687,9059.0983,1
2.982,6.3547,5.4107,0.8696,2,8.4134,1327.5484,0
6.6049,9.7528,1.0758,0.9671,4,17.5949,9955.8919,0
1.8777,5.8461,2.2341,0.5724,1,9.3171,13833.3558,1
1.4058,2.2949,1.8685,0.6303,3,14.0142,10545.2031,1
4.8844,3.4301,5.3036,0.6149,3,2.758,6656.6934,1
2.2096,6.9451,1.2167,0.8653,2,12.1531,13770.311,0
6.7216,2.1645,8.33,0.9841,1,19.0206,7411.946,1
9.7272,1.2042,3.1074,0.8559,3,1.324,14688.3577,0
6.4404,8.22,9.705,0.7323,3,9.0527,6813.8124,1
5.0203,9.9718,7.2732,0.787,1,24.9068,6985.309,1
2.669,9.7276,3.3427,0.9577,3,27.2213,14619.3016,1
9.3092,6.9938,4.7784,0.9009,3,1.279,11912.4261,0
7.5641,6.8139,8.19,0.8146,5,20.7071,1013.8079,1
1.644,8.9584,8.7769,0.5845,1,11.1243,9622.625,0
6.6707,1.1719,1.6494,0.6621,3,28.6496,5710.5828,0
1.05,1.4412,1.3618,0.6793,1,9.4938,6478.9856,0
3.2673,5.1577,5.7558,0.6429,5,24.4821,5589.5991,1
1.1703,9.9417,5.9644,0.8162,3,12.4931,2450.9941,1
1.5447,9.6957,5.7731,0.8565,5,10.6106,1647.2382,1
2.0089,7.0083,1.9609,0.9083,3,6.1296,10039.1908,1
7.0753,4.3132,3.9691,0.5599,2,4.1566,14131.2076,1
8.5436,8.6528,7.9829,0.663,4,20.8291,7474.8941,1
8.7108,9.7357,6.9517,0.9364,1,19.1495,10516.3279,1
7.992,2.4068,3.2275,0.8069,4,14.6825,2851.34,1
4.3818,4.7197,3.2858,0.6787,4,18.2177,4601.4177,0
6.7927,6.4625,7.832,0.6606,3,3.4359,10132.0145,0
5.5764,7.9538,8.8013,0.9267,2,26.0545,9674.3691,1
7.7129,7.1263,7.9068,0.9608,5,24.6936,2778.2234,1
7.7335,3.9215,6.1723,0.8657,3,27.548,4840.3906,1
9.2874,9.9321,1.1801,0.5522,3,12.1502,12835.6671,1
3.2956,4.6466,8.9377,0.9,2,19.6865,4693.3448,1
8.205,5.449,1.1646,0.9713,2,14.8741,10158.1506,1
5.2961,8.2253,8.6833,0.7568,2,14.1302,1156.656,1
8.7082,4.1555,6.0661,0.9262,4,4.556,2338.5517,1
5.0173,4.9739,8.2606,0.7403,4,22.8529,10535.0475,0
2.0844,2.7075,4.283,0.7174,3,4.6592,8864.5544,0
2.8954,5.0349,8.782,0.7683,1,16.3975,5648.0339,1
5.0275,6.1765,1.2354,0.7149,4,22.2761,3582.0778,0
6.3209,7.0382,9.8226,0.7634,3,25.8159,11883.9069,1
5.3319,8.4239,1.9988,0.565,4,25.5302,7287.0202,1
2.2129,4.2867,9.5647,0.558,1,11.4393,14459.311,1
3.5396,6.7591,8.0582,0.8545,5,10.3006,12277.5159,1
4.505,6.6694,5.4155,0.9679,3,28.08,8468.8317,0
7.5931,7.3857,6.8905,0.7218,4,7.1051,12507.0939,1
9.744,1.029,9.1421,0.6969,5,27.0564,14304.2068,1
7.1724,2.4449,9.3568,0.7569,5,19.1258,10585.0565,1
4.5017,3.9429,5.5676,0.7948,1,28.456,8552.1767,0
8.5735,8.7702,7.6184,0.8339,4,24.6903,831.3361,1
4.813,6.4911,1.28,0.8299,4,13.6202,13189.534,0
2.5523,9.1402,6.4006,0.9125,3,6.6998,5725.2016,0
5.3375,8.4794,8.2177,0.7402,2,14.8678,13124.7144,1
5.7295,2.2561,5.4188,0.7348,3,17.3633,1437.1293,0
2.7374,7.1232,6.2375,0.5596,4,24.2817,5475.056,1
1.3247,4.4938,1.6656,0.7379,4,16.3747,7465.1949,0
2.8734,5.3042,1.4147,0.7805,2,7.257,12824.5286,0
7.6326,1.1654,2.8765,0.8891,3,7.7193,12552.4298,1
8.7441,2.5803,8.0203,0.8243,1,17.0138,1809.1605,1
6.195,4.1721,6.4972,0.6018,2,17.5985,4857.6456,1
1.3548,1.6135,1.9628,0.6185,4,29.8114,13632.3597,1
9.2336,6.3111,1.863,0.5861,2,1.7973,3234.2033,1
8.3224,7.7441,1.536,0.7117,4,29.532,10359.6541,1
3.2843,2.9516,9.527,0.6776,2,17.1711,3513.2182,1
8.9248,7.0834,8.9663,0.6763,2,16.3671,4848.6896,1
7.4756,3.1719,6.6503,0.8272,3,2.5576,4032.7853,1
7.5793,8.8678,5.2741,0.6101,1,29.8679,8844.0958,1
4.6093,4.2197,9.5391,0.6952,2,5.5803,6930.9571,1
3.5013,8.5771,6.7032,0.8473,5,8.1364,7254.8659,1
6.0252,5.1523,7.3666,0.8092,2,22.2803,13255.4596,0
8.489,8.7455,1.7133,0.6254,5,29.0582,6915.4285,1
5.3211,5.4808,5.8454,0.9545,1,2.5083,761.1741,1
8.8479,8.0589,6.3713,0.9311,4,10.0914,12605.3337,1
7.6929,5.3747,1.6688,0.7761,2,1.5292,792.7219,0
9.0624,5.1417,1.9206,0.5804,5,23.4922,4557.5385,1
3.2364,1.5061,9.3331,0.7358,4,16.3442,1945.5121,1
2.9982,4.2184,1.2697,0.8063,3,7.0618,1414.9527,1
8.9403,7.4735,5.6004,0.7125,4,25.457,14338.6823,0
2.9701,1.5178,1.4169,0.8568,1,29.6259,10549.2921,0
2.715,9.1467,5.0591,0.7325,1,24.2554,14984.4257,0
9.4935,7.3508,7.3018,0.989,4,7.1802,3589.581,1
5.3297,6.7026,1.3986,0.9202,1,3.8335,13276.4594,0
2.5462,2.4084,8.4438,0.981,5,25.7324,13830.4184,1
7.5338,9.0681,1.14,0.55,1,7.0528,6028.3862,1
7.2322,4.8372,4.6257,0.6253,3,25.8,14649.8191,1
4.0725,7.4968,8.5109,0.9146,1,2.8602,8578.132,1
9.9451,1.2929,3.7255,0.5731,3,22.6444,13879.4974,1
6.1496,3.9518,9.7031,0.9435,4,2.6854,14479.8124,1
6.4038,2.7149,8.9982,0.9295,4,29.904,9300.7973,1
8.6261,3.31,5.5218,0.942,4,5.3404,7346.8292,0
3.4603,2.6152,4.6064,0.6648,1,12.2169,13212.5467,0
7.2302,4.7353,1.9867,0.8707,4,10.7878,4238.8621,1
5.664,5.4878,5.491,0.8991,3,17.291,12496.391,1
1.4996,9.6806,1.1896,0.5833,4,20.4638,13010.7341,1
5.411,6.0099,4.6134,0.8747,4,25.6581,5228.4361,1
3.4375,3.6072,9.1208,0.9487,3,22.6514,9549.9022,1
7.8918,7.7385,5.4432,0.8268,5,16.6257,10649.6768,1
1.5832,8.3723,3.046,0.8444,4,29.404,13288.8021,1
3.2686,6.5568,9.9456,0.5689,2,8.3888,6459.2181,1
5.5442,3.6533,8.8669,0.9578,4,29.2997,10062.2487,0
6.8804,1.3968,5.8139,0.9467,2,13.3521,8863.3317,0
9.387,6.3637,6.855,0.7557,4,22.3788,10405.9714,1
2.0935,5.1309,1.7519,0.5666,4,13.5402,1664.7536,1
5.1144,7.82,1.9979,0.8767,1,1.1579,7007.2761,1
3.2538,5.5621,9.7653,0.7095,4,3.9767,9564.4148,1
5.34,1.4117,4.8508,0.6077,1,18.5193,2810.1687,1
5.9791,3.093,6.2758,0.6016,2,1.3095,9708.8159,1
1.9967,2.426,9.5685,0.8779,5,15.073,3719.6955,1
8.4588,9.2043,3.5235,0.8528,5,20.6582,1982.7426,1
1.4044,6.3371,8.2757,0.9056,4,19.2135,11712.1656,1
8.6263,9.9007,5.8555,0.5899,2,10.925,6372.5672,1
5.7891,4.7345,7.6869,0.9283,5,2.1108,5686.3045,1
1.3464,1.6288,4.6309,0.8355,1,22.3215,6274.1484,0
1.5604,9.1138,9.3437,0.8224,5,4.0627,2287.1209,1
4.4091,1.692,7.3475,0.6167,5,12.7702,12175.3715,1
8.7369,9.3132,7.7159,0.7197,1,4.8499,5716.3044,1
4.3814,5.3936,9.3352,0.9061,5,5.297,5230.2909,1
1.414,5.9462,9.5071,0.5586,5,8.7787,9381.7126,1
9.383,8.3744,8.4012,0.9486,5,15.4425,1905.0624,1
9.2329,6.724,3.5876,0.6016,1,29.485,9775.9674,1
3.9035,3.6359,3.5848,0.9725,2,25.6979,11451.0751,0
3.0829,1.2459,1.0523,0.7395,2,21.3453,5041.1126,0
4.7268,7.3803,6.483,0.9251,4,26.7399,6065.2892,0
8.6421,3.2048,4.3567,0.9006,3,9.1969,13311.8773,1
6.7191,9.5249,7.7282,0.9114,1,8.6213,713.965,1
5.7679,1.2124,8.6389,0.7372,3,4.2939,3227.0554,1
7.9115,3.8858,6.6752,0.572,1,26.9557,8408.5768,1
9.24,3.9556,5.3398,0.9473,5,23.4692,8358.1192,1
3.7671,4.4453,5.5947,0.7706,1,13.888,5494.8783,0
1.1183,7.2412,9.6585,0.7087,3,25.4241,13526.286,1
3.9653,3.276,1.7256,0.9024,5,15.7942,10251.0591,0
4.1097,7.476,2.0988,0.9827,5,22.639,2245.2765,0
3.4051,5.6159,4.2297,0.5907,3,3.953,819.9535,1
8.4233,5.4335,6.6876,0.5684,3,22.3143,5918.3862,1
6.2243,9.2278,2.9156,0.903,2,14.7118,10652.2822,1
7.9687,6.0558,9.0396,0.8069,4,7.5577,7249.2842,1
1.3784,9.4211,7.0695,0.6284,2,18.4792,5944.3711,0
4.715,4.7032,1.4083,0.5856,3,25.0537,12791.013,1
2.8466,8.6079,6.5408,0.6102,3,16.5209,12304.4718,1
9.0423,4.5043,3.5845,0.6335,3,7.0193,6699.0671,1
2.7546,6.9201,9.1101,0.9762,5,29.2736,4559.2532,1
5.9673,2.0561,1.2855,0.7889,3,29.7748,13784.1292,0
3.0944,6.8778,9.8091,0.785,5,16.9672,7444.3851,1
3.0544,9.7816,7.8369,0.6066,1,9.1545,12251.5212,1
8.3164,7.2235,5.7264,0.8839,1,20.181,6105.4858,1
3.9196,6.4952,7.4234,0.6176,1,8.4967,851.6368,1
7.973,5.9164,4.9196,0.717,5,9.7932,1081.5159,1
2.3755,1.3854,2.4417,0.6884,5,18.5733,14309.2735,0
5.5312,4.2123,9.7388,0.7636,5,2.6786,8543.9243,1
9.6499,2.8112,8.9464,0.569,4,1.8567,9326.2343,1
5.8781,3.6514,5.4999,0.8276,4,11.4962,8092.7521,0
2.2475,1.0286,5.5631,0.8251,4,25.3454,6354.5927,0
9.8668,2.5648,6.8402,0.5799,4,16.7888,8822.7133,0
4.4056,8.9579,4.5905,0.8988,5,2.8356,13649.7411,1
1.4225,7.5422,2.4709,0.6256,3,11.9455,7801.9169,0
5.9134,1.6757,5.0463,0.609,3,3.925,9361.6222,1
9.9406,4.9858,2.9525,0.5682,1,16.404,4333.8552,1
6.5602,9.2271,4.1117,0.8692,3,27.3415,14798.1378,1
1.4007,8.3793,9.5095,0.9448,5,8.1538,4197.1776,1
3.8649,4.3943,7.2285,0.953,2,12.2198,3150.5708,0
7.0297,5.5392,1.266,0.8594,4,9.6317,5142.5582,1
8.9573,5.2888,7.1538,0.6479,1,16.4049,11009.5856,0
7.3244,5.0062,2.5568,0.9793,3,21.4751,12693.8365,1
2.1405,7.6146,8.8704,0.7821,1,9.3326,13482.3441,1
9.5921,5.3795,9.5541,0.5933,4,6.8083,1628.486,1
9.7577,2.075,5.3022,0.6988,2,8.8329,9115.9062,1
7.5035,3.2163,8.5156,0.7686,5,5.6124,3777.4609,1
4.1667,8.7762,5.2983,0.7413,1,16.3084,12461.2404,1
4.9648,3.4682,9.2395,0.6613,1,23.1552,5314.7693,1
4.6565,4.4758,2.0516,0.8204,4,15.8189,5090.866,0
6.6801,3.8449,4.0924,0.9258,2,8.6288,8652.1397,0
5.0898,6.4912,6.153,0.5741,4,5.6985,14748.8052,1
6.543,1.393,6.9959,0.5935,3,4.0222,7993.0786,1
9.3174,3.1005,4.6644,0.7865,2,29.6816,9434.1475,1
8.5088,6.9977,6.4524,0.7217,2,11.3864,13277.0044,1
5.5089,4.7914,6.067,0.9431,1,2.7515,5725.8338,1
3.4182,5.9918,6.036,0.6873,4,19.9029,1648.4311,0
7.9482,2.4484,2.3109,0.652,3,1.1179,6282.4361,0
1.6943,8.3973,4.7133,0.6756,4,19.4642,1027.4465,1
1.6792,6.4438,1.3263,0.9491,1,1.1843,9160.731,0
4.2006,6.9941,8.8571,0.6859,3,28.1293,4104.9629,0
5.2711,5.6703,3.4189,0.7261,4,22.0882,13001.8356,0
2.4064,8.4003,9.202,0.6885,2,10.8564,10284.3485,1
9.4054,5.1197,9.3759,0.6369,4,23.4381,3375.2784,1
9.9267,4.3616,7.9672,0.7259,1,2.3296,6987.7997,1
7.1088,4.6361,9.1691,0.9304,4,3.703,10199.7115,1
6.754,4.2184,9.5543,0.7291,2,5.2832,7146.5429,1
8.1015,3.2068,8.4884,0.8344,4,10.8145,13805.3978,1
9.2309,1.5479,3.8789,0.6347,4,26.7742,10242.7125,1
1.7352,4.7013,2.4127,0.7146,5,26.4393,3287.5657,0
9.129,5.9449,7.4906,0.7011,5,19.5401,8633.6288,1
6.074,7.649,1.534,0.8684,3,26.5665,2872.9356,0
5.7648,8.0609,9.2522,0.8856,1,24.3689,1935.0637,1
3.464,3.0789,9.1926,0.6583,2,18.4898,7677.6099,1
3.6542,7.9708,3.0454,0.8913,2,18.2012,4981.6967,0
5.7277,9.5383,9.2366,0.855,3,26.4665,1279.992,1
9.0824,9.4878,2.1653,0.83,4,21.8618,13745.9099,1
8.0839,8.1029,8.2492,0.6429,3,3.9805,12028.7693,1
6.6504,8.1301,8.8327,0.5596,5,17.5969,8606.0273,1
2.5637,5.5708,6.2105,0.659,4,19.4456,2401.4498,0
2.1398,4.1995,4.1379,0.816,1,29.0578,13066.1557,0
5.6415,1.6429,4.0815,0.71,5,17.6163,1784.6095,0
8.4614,7.6904,3.0574,0.8486,3,26.8749,5579.032,1
2.3265,7.9352,3.5814,0.9544,3,2.6203,13102.9158,0
5.627,1.181,8.6799,0.6452,2,18.1367,9350.0923,1
3.9041,5.0482,7.7457,0.8386,3,25.8496,9480.9738,0
2.8834,7.2187,8.4947,0.6187,2,3.1264,1960.9373,0
4.541,6.7365,1.8519,0.8404,1,10.2607,4307.3497,0
5.9826,6.2526,7.9049,0.8297,4,2.5036,1344.4747,1
4.9955,6.5954,9.523,0.8675,4,28.0466,6080.0349,1
4.9941,2.6137,3.2983,0.839,2,4.7701,5353.2981,0
